25.2,Growth Stock Index Portfolio,Mutual FundsMutual Fund,Child,"$500,001 - $1,000,000",Excepted Investment Fund,None (or less than $201)
26,NY's 529 College Savings Program - Dependent #2Institution: NY,Education Savings Plans529 College Savings Plan,Child,--,,
26.1,Small-Cap Stock Index Portfolio,Mutual FundsMutual Fund,Child,"$100,001 - $250,000",Excepted Investment Fund,None (or less than $201)
26.2,Growth Stock Index Portfolio,Mutual FundsMutual Fund,Child,"$500,001 - $1,000,000",Excepted Investment Fund,None (or less than $201)
27,NY's 529 College Savings Program - Dependent #3Institution: NY,Education Savings Plans529 College Savings Plan,Child,--,,
27.1,Small-Cap Stock Index Portfolio,Mutual FundsMutual Fund,Child,"$100,001 - $250,000",Excepted Investment Fund,None (or less than $201)
27.2,Growth Stock Index Portfolio,Mutual FundsMutual Fund,Child,"$500,001 - $1,000,000",Excepted Investment Fund,None (or less than $201)
28,Fidelity Roth IRA - Dependent #2,Retirement PlansIRA,Child,--,,
28.1,VGT - Vanguard Information Tech ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
28.2,VOO - Vanguard S&P 500 ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
28.3,DTCR - Global X Data Center & Digital Infrastructure ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
29,"Coolidge Lake Ned LLCCompany: Coolidge Lake Ned LLC (White Plains, NY) Description: Holding Company",Business EntityLimited Liability Company (LLC),Spouse,--,,
29.1,"Investment in Residential PropertiesDescription: Residential Properties (Winter Haven, FL) Filer comment:  Apartment complex",Real EstateResidential,Spouse,"$250,001 - $500,000",None,None (or less than $201)
30,"59 Parents Apt. LLCCompany: 59 Parents Apt. LLC (New York, NY) Description: Holding Company",Business EntityLimited Liability Company (LLC),Spouse,--,,
30.1,"Morgan Stanley Bank N.A.(New York, NY)Type: Money Market Account",Bank Deposit,Spouse,"$15,001 - $50,000",None,None (or less than $201)
30.2,"Residential PropertyDescription: Residential Real Estate (New York, NY)",Real EstateResidential,Spouse,"Over $1,000,000 and held independently by spouse or dependent child",Rent/Royalties,"$100,001 - $1,000,000"
30.3,VOO - Vanguard 500 Index Fund - ETF Shares,Mutual FundsExchange Traded Fund/Note,Spouse,"$15,001 - $50,000",Excepted Investment Fund,"$201 - $1,000"
30.4,MPFXX - Prime Portfolio - Institutional Class,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000",Excepted Investment Fund,"$1,001 - $2,500"
31,Fidelity - Strand Bookstore 401(k),"Retirement Plans401(k), 403(b), or other Defined Contribution Plan.",Spouse,--,,
31.1,FDSVX - Fidelity Growth Discovery Fund,Mutual FundsMutual Fund,Spouse,"Over $1,000,000 and held independently by spouse or dependent child",Excepted Investment Fund,None (or less than $201)
31.2,FSPTX - Technology Portfolio,Mutual FundsMutual Fund,Spouse,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
32,"Strand at Lincoln Center LLCCompany: Strand at Lincoln Center LLC (New York, NY) Description: Book store",Business EntityLimited Liability Company (LLC),Spouse,"$500,001 - $1,000,000","Dividends, Rent/Royalties, Interest","$100,001 - $1,000,000"
